record_id,date,city,ward,road_name,latitude,longitude,rainfall_mm,humidity_percent,traffic_density_vph,road_age_years,vehicle_load_tons,drainage_quality_score,risk_label
RRA-02461,2025-01-05,Bangalore,HAL Ward,Old Airport Road,12.961829,77.654338,,63.34,3036.0,5.6,3.99,58.83,Medium
RRA-02462,2025-07-27,Pune,Vadgaon Sheri Ward,Nagar Road,18.561382,73.916532,39.48,,1484.7,27.7,9.39,20.82,Critical
RRA-02463,2025-10-26,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.5977,77.15947,9.87,54.06,723.9,27.2,11.14,32.72,Medium
RRA-02464,2025-06-12,Pune,Baner Ward,Baner Road,18.557317,73.788208,46.08,66.94,1410.9,6.4,20.69,70.82,Medium
RRA-02465,2025-10-04,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.909565,80.218828,27.07,57.6,848.8,8.9,12.78,46.95,Medium
RRA-02466,2025-01-07,Delhi,Nizamuddin Ward,Mathura Road,28.587195,77.252538,5.49,45.2,7186.599631047281,15.6,6.23,61.4,Low
RRA-02467,2025-09-01,Chennai,Teynampet Ward,Anna Salai,13.034891,80.247372,14.51,45.81,2396.1,26.0,3.28,24.53,High
RRA-02468,2025-11-02,Bangalore,Kengeri Ward,Mysore Road,12.914181,77.492774,4.52,48.55,2771.2,10.9,15.98,33.33,Medium
RRA-02469,2025-05-04,Chennai,Tambaram Ward,GST Road,12.924999,80.09052,6.09,48.1,2359.9,27.5,6.13,8.73,High
RRA-02470,2025-03-15,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.449816,73.865692,15.22,,1605.5,27.9,7.54,10.35,High
RRA-02471,2025-03-06,Chennai,Tambaram Ward,GST Road,12.931557,80.104017,3.04,47.63,1116.0,27.5,6.57,8.73,Medium
RRA-02472,2025-11-16,Hyderabad,Gachibowli Ward,Outer Ring Road,17.448344,78.390733,6.26,47.11,864.9,11.2,12.75,21.41,Low
RRA-02473,2025-05-14,Pune,Baner Ward,Baner Road,18.560289,73.782657,16.74,57.75,1059.0,6.4,6.5,70.82,Low
RRA-02474,2025-05-12,Bangalore,HAL Ward,Old Airport Road,12.95591,77.655616,17.31,45.03,2088.9,5.6,7.58,58.83,Low
RRA-02475,2025-09-26,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.891152,80.224054,24.18,60.96,715.1,8.9,15.47,46.95,Medium
RRA-02476,2025-02-06,Delhi,Nangloi Ward,Rohtak Road,28.675608,77.057323,3.65,36.06,3106.4,7.7,13.01,55.52,Medium
RRA-02477,2025-07-24,Chennai,Teynampet Ward,Anna Salai,13.052753,80.247426,9.93,54.59,2244.2,26.0,15.04,24.53,High
RRA-02478,2025-01-01,Mumbai,Thane Ward,Ghodbunder Road,19.24055,72.970142,41.92,77.29,3079.5,18.8,10.95,60.54,Critical
RRA-02479,2025-01-17,Delhi,Nangloi Ward,Rohtak Road,28.686053,77.056457,4.36,48.67,774.7,7.7,6.2,55.52,Low
RRA-02480,2025-09-07,Mumbai,Ghatkopar Ward,LBS Marg,19.085136,72.915771,22.28,55.99,2481.3,8.0,9.72,64.75,Medium
RRA-02481,2025-09-25,Bangalore,Bellandur Ward,Sarjapur Road,12.914032,77.685633,14.6,66.01,1283.2,21.0,23.57,33.19,High
RRA-02482,2025-03-13,Mumbai,Vashi Ward,Sion Panvel Highway,19.064326,72.998652,,40.74,,15.5,20.98,64.06,Medium
RRA-02483,2025-09-03,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.586914,77.165661,22.32,58.89,966.5,27.2,19.55,32.72,High
RRA-02484,2025-09-04,Chennai,Tambaram Ward,GST Road,12.9243,80.106422,20.36,67.95,6440.663864973157,27.5,9.3,8.73,Critical
RRA-02485,2025-07-26,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.591279,77.161747,37.68,64.52,1235.1,27.2,4.77,32.72,High
RRA-02486,2025-08-09,Bangalore,Kengeri Ward,Mysore Road,12.899488,77.482024,29.26,69.42,529.1,10.9,8.69,33.33,Medium
RRA-02487,2025-07-26,Bangalore,Bellandur Ward,Sarjapur Road,12.908625,77.682575,36.74,61.13,1509.3,21.0,11.26,33.19,High
RRA-02488,2025-09-14,Bangalore,Bellandur Ward,Sarjapur Road,12.916802,77.684042,13.9,66.36,740.4,21.0,3.65,33.19,Medium
RRA-02489,2025-08-20,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.410222,78.436174,32.01,64.84,1006.0,24.5,6.24,34.45,High
RRA-02490,2025-02-27,Hyderabad,Gachibowli Ward,Outer Ring Road,17.440892,78.374229,3.76,51.77,1671.2,11.2,12.21,21.41,Medium
RRA-02491,2025-10-14,Delhi,Dwarka Ward,NH48 Highway,28.593539,77.052622,8.46,45.12,1207.2,3.7,12.13,33.75,Low
RRA-02492,2025-02-08,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.586604,77.162788,8.29,52.48,1401.6,27.2,10.93,32.72,High
RRA-02493,2025-04-17,Hyderabad,Gachibowli Ward,Outer Ring Road,17.447948,78.375903,10.39,52.0,1853.6,11.2,13.78,21.41,Medium
RRA-02494,2025-10-08,Hyderabad,Gachibowli Ward,Outer Ring Road,17.439305,78.358747,24.15,66.09,1248.3,11.2,12.58,21.41,Medium
RRA-02495,2025-12-30,Chennai,Koyambedu Ward,Poonamallee High Road,13.064116,80.193296,13.3,50.57,895.9,2.5,10.58,52.88,Low
RRA-02496,2025-05-22,Delhi,Azadpur Ward,GT Karnal Road,28.709847,77.173545,15.35,45.06,1940.2,8.5,18.79,55.67,Medium
RRA-02497,2025-10-10,Mumbai,Malad Ward,Link Road,19.168499,72.843968,11.01,53.81,1382.7,27.8,23.63,34.41,Critical
RRA-02498,2025-08-08,Mumbai,Ghatkopar Ward,LBS Marg,19.087568,72.905443,41.27,71.72,2793.1,8.0,11.97,64.75,High
RRA-02499,2025-11-24,Bangalore,HAL Ward,Old Airport Road,12.95234,77.652997,37.75,63.41,1686.8,5.6,10.71,58.83,Medium
RRA-02500,2025-08-14,Hyderabad,Gachibowli Ward,Outer Ring Road,17.439151,78.374818,60.14,83.87,903.5,11.2,22.68,21.41,Critical
RRA-02501,2025-12-12,Delhi,Laxmi Nagar Ward,Vikas Marg,28.63837,77.278084,8.69,50.6,1475.7,9.6,15.67,24.48,Medium
RRA-02502,2025-06-17,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.896636,77.600734,30.81,,635.0,27.2,16.42,33.99,High
RRA-02503,2025-01-05,Chennai,Tambaram Ward,GST Road,12.924357,80.111713,3.56,48.83,441.0,27.5,16.03,8.73,Medium
RRA-02504,2025-11-20,Bangalore,Marathahalli Ward,Outer Ring Road,12.958182,77.702596,7.52,54.03,394.4,15.6,23.49,54.34,Medium
RRA-02505,2025-12-12,Chennai,Koyambedu Ward,Poonamallee High Road,13.057412,80.19596,24.91,61.57,673.1,2.5,15.26,52.88,Low
RRA-02506,2025-04-18,Chennai,Neelankarai Ward,East Coast Road,12.956505,80.248792,6.08,52.36,2261.9,26.6,9.84,44.7,High
RRA-02507,2025-04-16,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.580663,77.160019,12.69,54.96,1228.3,27.2,9.77,32.72,High
RRA-02508,2025-06-05,Chennai,Neelankarai Ward,East Coast Road,12.962038,80.258774,12.63,62.41,1405.6,26.6,20.06,44.7,High
RRA-02509,2025-05-20,Mumbai,Malad Ward,Link Road,19.188156,72.848024,51.62,85.2,1016.6,27.8,5.25,34.41,Critical
RRA-02510,2025-08-18,Delhi,Azadpur Ward,GT Karnal Road,28.706141,77.171232,32.81,68.73,1006.0,8.5,8.4,55.67,Medium
RRA-02511,2025-09-18,Bangalore,Peenya Ward,Tumkur Road,13.023449,77.517947,19.19,64.96,1624.3,7.4,17.48,84.46,Medium
RRA-02512,2025-03-31,Delhi,Nizamuddin Ward,Mathura Road,28.589771,77.255116,4.3,51.75,1121.3,15.6,14.31,61.4,Medium
RRA-02513,2025-01-14,Chennai,Neelankarai Ward,East Coast Road,12.955548,80.263404,4.26,40.73,2179.9,26.6,12.63,44.7,High
RRA-02514,2025-03-10,Delhi,Azadpur Ward,GT Karnal Road,28.717326,77.168964,3.64,39.31,3075.9,8.5,14.98,55.67,Medium
RRA-02515,2025-03-07,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.450341,73.866991,10.15,48.22,728.4,27.9,12.46,10.35,High
RRA-02516,2025-03-01,Delhi,Laxmi Nagar Ward,Vikas Marg,28.634457,77.278328,5.04,58.94,2279.1,9.6,,24.48,Medium
RRA-02517,2025-07-31,Delhi,Dwarka Ward,NH48 Highway,28.595324,77.050036,37.36,69.12,146.7,3.7,2.99,33.75,Low
RRA-02518,2025-11-18,Pune,Bibwewadi Ward,Pune Satara Road,18.462679,73.862482,9.57,53.0,2134.4,27.2,4.17,53.6,High
RRA-02519,2025-08-26,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.407658,78.436559,31.19,68.63,3199.5,24.5,4.77,34.45,Critical
RRA-02520,2025-06-21,Mumbai,Thane Ward,Ghodbunder Road,19.242916,72.982104,75.79,91.88,386.9,18.8,13.35,60.54,Critical
RRA-02521,2025-08-08,Pune,Bibwewadi Ward,Pune Satara Road,18.461434,73.850396,28.84,61.75,1893.5,27.2,13.1,53.6,Critical
RRA-02522,2025-02-13,Mumbai,Bandra Ward,SV Road,19.062771,72.832098,7.96,59.48,100.0,13.0,12.49,25.17,Low
RRA-02523,2025-11-29,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.414188,78.432841,5.87,54.42,1587.9,24.5,31.07,34.45,Critical
RRA-02524,2025-02-11,Bangalore,Kengeri Ward,Mysore Road,12.909622,77.480116,6.6,52.6,1769.8,10.9,12.78,33.33,Medium
RRA-02525,2025-07-30,Mumbai,Andheri Ward,Western Express Highway,19.118078,72.853383,55.22,77.31,1166.3,18.2,9.22,59.23,High
RRA-02526,2025-06-29,Pune,Bibwewadi Ward,Pune Satara Road,18.46048,73.859496,36.82,71.62,570.4,27.2,19.35,53.6,High
RRA-02527,2025-06-02,Pune,Baner Ward,Baner Road,18.550325,73.779402,26.61,54.19,1092.3,6.4,6.59,70.82,Low
RRA-02528,2025-08-22,Mumbai,Chembur Ward,Eastern Express Highway,19.050567,72.893551,36.41,67.85,1660.3,22.7,15.25,49.17,Critical
RRA-02529,2025-04-10,Mumbai,Andheri Ward,Western Express Highway,19.129691,72.84064,14.53,61.17,1799.9,18.2,12.14,59.23,Medium
RRA-02530,2025-03-18,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.427455,78.473665,4.31,42.15,1160.5,22.2,11.53,26.42,Medium
RRA-02531,2025-10-12,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.910757,77.592824,7.23,47.9,330.7,27.2,5.23,33.99,Medium
RRA-02532,2025-09-09,Mumbai,Vashi Ward,Sion Panvel Highway,19.073843,73.000314,20.13,54.07,2659.9,15.5,7.38,64.06,Medium
RRA-02533,2025-11-26,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.900372,77.589969,6.14,55.01,2259.6,27.2,10.13,33.99,High
RRA-02534,2025-02-27,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.420079,78.431528,6.45,40.74,858.1,24.5,7.26,34.45,Medium
RRA-02535,2025-12-08,Bangalore,Electronic City Ward,Hosur Road,12.849228,77.654883,5.04,36.78,878.0,3.2,10.78,45.63,Low
RRA-02536,2025-08-05,Hyderabad,Uppal Ward,Uppal Road,17.397774,78.550957,37.28,62.41,1785.6,22.8,14.29,33.72,Critical
RRA-02537,2025-05-13,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.424818,78.483911,14.74,56.11,351.4,22.2,2.06,26.42,Medium
RRA-02538,2025-06-03,Hyderabad,Uppal Ward,Uppal Road,17.40151,78.555658,25.06,57.23,2080.8,22.8,6.25,33.72,High
RRA-02539,2025-08-04,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.902839,77.583278,38.34,63.35,100.0,27.2,9.58,33.99,High
RRA-02540,2025-03-28,Mumbai,Thane Ward,Ghodbunder Road,19.245241,72.978203,11.18,46.83,950.9,18.8,16.32,60.54,Medium
RRA-02541,2025-06-02,Bangalore,Marathahalli Ward,Outer Ring Road,12.949456,77.699044,20.13,65.41,100.0,15.6,3.05,54.34,Low
RRA-02542,2025-08-06,Bangalore,Kengeri Ward,Mysore Road,12.912624,77.489719,31.25,62.04,1814.4,10.9,3.09,33.33,Medium
RRA-02543,2025-10-02,Bangalore,Whitefield Ward,Whitefield Main Road,12.977961,77.754142,10.39,,1284.2,9.0,10.7,34.76,Low
RRA-02544,2025-05-08,Delhi,Nizamuddin Ward,Mathura Road,28.589759,77.258009,14.66,52.48,2204.4,15.6,10.33,61.4,Medium
RRA-02545,2025-08-29,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.904891,80.227547,14.27,52.08,692.6,8.9,7.23,46.95,Low
RRA-02546,2025-07-06,Pune,Bibwewadi Ward,Pune Satara Road,18.464973,73.862099,47.15,76.67,1414.9,27.2,8.07,53.6,Critical
RRA-02547,2025-02-02,Chennai,Tambaram Ward,GST Road,12.914017,80.112497,8.07,60.26,,27.5,17.44,8.73,High
RRA-02548,2025-01-13,Delhi,Nangloi Ward,Rohtak Road,28.680446,77.054837,25.82,65.5,1310.4,7.7,9.9,55.52,Medium
RRA-02549,2025-07-22,Bangalore,Kengeri Ward,Mysore Road,12.906069,77.485369,43.62,78.48,1996.8,10.9,22.75,33.33,Critical
RRA-02550,2025-10-02,Bangalore,Marathahalli Ward,Outer Ring Road,12.961913,77.705026,25.95,54.22,1117.9,15.6,12.81,54.34,Medium
RRA-02551,2025-10-16,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.5973,77.160066,9.14,63.55,711.1,27.2,,32.72,Medium
RRA-02552,2025-01-17,Pune,Bibwewadi Ward,Pune Satara Road,18.46046,73.858735,4.36,53.39,1190.4,27.2,16.47,53.6,High
RRA-02553,2025-05-26,Chennai,Neelankarai Ward,East Coast Road,12.958094,80.25829,17.05,63.12,1945.8,26.6,15.26,44.7,Critical
RRA-02554,2025-02-13,Delhi,Azadpur Ward,GT Karnal Road,28.717062,77.176735,3.67,40.09,525.1,8.5,12.5,55.67,Low
RRA-02555,2025-06-04,Pune,Vadgaon Sheri Ward,Nagar Road,18.559268,73.913079,27.15,57.31,,27.7,16.33,20.82,Critical
RRA-02556,2025-01-07,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.59216,77.160144,7.3,43.96,2039.1,27.2,13.98,32.72,High
RRA-02557,2025-06-24,Delhi,Nizamuddin Ward,Mathura Road,28.586892,77.253767,33.71,63.51,775.5,15.6,2.0,61.4,Medium
RRA-02558,2025-11-27,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.42033,78.429431,,56.83,1138.6,24.5,11.64,34.45,Medium
RRA-02559,2025-05-31,Hyderabad,Gachibowli Ward,Outer Ring Road,17.447741,78.374092,13.94,57.43,1062.2,11.2,25.07,21.41,Medium
RRA-02560,2025-04-24,Chennai,Teynampet Ward,Anna Salai,13.043551,80.237677,7.71,52.48,1510.7,26.0,9.54,24.53,High
RRA-02561,2025-04-24,Mumbai,Thane Ward,Ghodbunder Road,19.247605,72.971735,33.73,61.53,1464.5,18.8,7.82,60.54,Medium
RRA-02562,2025-01-15,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.898949,77.595697,5.62,50.03,896.0,27.2,22.15,33.99,High
RRA-02563,2025-06-09,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.901795,77.591724,22.96,59.74,1715.2,27.2,25.78,33.99,Critical
RRA-02564,2025-05-03,Pune,Baner Ward,Baner Road,18.558606,73.787608,19.89,59.56,1583.2,6.4,3.7,70.82,Low
RRA-02565,2025-01-06,Chennai,Teynampet Ward,Anna Salai,13.046964,80.238105,4.89,43.02,2898.0,26.0,12.26,24.53,Critical
RRA-02566,2025-08-05,Bangalore,Marathahalli Ward,Outer Ring Road,12.95771,77.709782,32.75,58.4,1682.3,15.6,10.21,54.34,Medium
RRA-02567,2025-03-10,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.452988,73.873079,23.06,56.41,742.0,27.9,9.61,10.35,High
RRA-02568,2025-07-01,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.911992,80.225919,3.93,51.93,213.4,8.9,13.26,46.95,Low
RRA-02569,2025-07-25,Mumbai,Bandra Ward,SV Road,19.059175,72.823741,54.17,78.82,1073.2,13.0,8.36,25.17,High
RRA-02570,2025-10-04,Mumbai,Chembur Ward,Eastern Express Highway,19.051411,72.894577,12.3,59.36,1214.4,22.7,11.15,49.17,Medium
RRA-02571,2025-08-31,Chennai,Tambaram Ward,GST Road,12.935904,80.110739,19.56,53.12,1299.3,27.5,18.82,8.73,Critical
RRA-02572,2025-11-28,Delhi,Azadpur Ward,GT Karnal Road,28.716423,77.186656,12.21,50.28,577.7,8.5,6.05,55.67,Low
RRA-02573,2025-02-07,Delhi,Nangloi Ward,Rohtak Road,28.677092,77.049896,4.94,51.84,2165.6,7.7,16.53,55.52,Medium
RRA-02574,2025-09-11,Pune,Baner Ward,Baner Road,18.556266,73.78036,16.72,50.83,451.1,6.4,9.78,70.82,Low
RRA-02575,2025-01-22,Mumbai,Malad Ward,Link Road,19.181137,72.848865,5.94,48.01,1256.6,27.8,13.13,34.41,High
RRA-02576,2025-10-21,Chennai,Neelankarai Ward,East Coast Road,12.95404,80.247694,38.9,63.99,2651.1,26.6,10.41,44.7,Critical
RRA-02577,2025-12-23,Mumbai,Vashi Ward,Sion Panvel Highway,19.074145,72.994865,11.42,34.2,1013.6,15.5,13.64,64.06,Medium
RRA-02578,2025-07-30,Pune,Baner Ward,Baner Road,18.554627,73.791479,38.04,71.12,1001.2,6.4,6.47,70.82,Low
RRA-02579,2025-09-03,Chennai,Koyambedu Ward,Poonamallee High Road,13.064869,80.191594,19.44,56.73,1481.7,2.5,41.58,52.88,Medium
RRA-02580,2025-06-12,Chennai,Koyambedu Ward,Poonamallee High Road,13.075801,80.197707,7.41,42.82,1990.0,2.5,7.82,52.88,Low
RRA-02581,2025-07-16,Mumbai,Ghatkopar Ward,LBS Marg,19.096351,72.924273,59.23,83.19,1792.2,8.0,13.59,64.75,High
RRA-02582,2025-12-30,Delhi,Dwarka Ward,NH48 Highway,28.590443,77.039468,12.13,59.81,1543.2,3.7,8.93,33.75,Low
RRA-02583,2025-10-28,Mumbai,Bandra Ward,SV Road,19.064678,72.830774,10.28,45.44,1292.7,13.0,13.8,25.17,Medium
RRA-02584,2025-04-30,Bangalore,HAL Ward,Old Airport Road,12.962763,77.640616,11.23,49.34,833.4,5.6,6.29,58.83,Low
RRA-02585,2025-05-08,Delhi,Dwarka Ward,NH48 Highway,28.601297,77.051929,16.15,,1528.2,3.7,20.21,33.75,Medium
RRA-02586,2025-12-22,Delhi,Azadpur Ward,GT Karnal Road,28.712214,77.172929,5.15,52.95,2393.7,8.5,6.65,55.67,Medium
RRA-02587,2025-02-11,Bangalore,Bellandur Ward,Sarjapur Road,12.91913,77.683418,5.09,47.78,1200.3,21.0,8.09,33.19,Medium
RRA-02588,2025-12-29,Bangalore,Bellandur Ward,Sarjapur Road,12.919538,77.683323,21.26,50.42,697.2,21.0,,33.19,Medium
RRA-02589,2025-04-10,Delhi,Nangloi Ward,Rohtak Road,28.67203,77.068759,14.17,52.65,1530.7,7.7,12.24,55.52,Low
RRA-02590,2025-03-16,Hyderabad,Uppal Ward,Uppal Road,17.417513,78.553916,6.01,52.3,1749.2,22.8,7.74,33.72,Medium
RRA-02591,2025-05-01,Bangalore,Electronic City Ward,Hosur Road,12.843177,77.656818,13.38,51.75,2219.9,3.2,12.67,45.63,Medium
RRA-02592,2025-03-04,Hyderabad,Uppal Ward,Uppal Road,17.407585,78.564776,13.79,64.55,1401.5,22.8,4.91,33.72,Medium
RRA-02593,2025-04-21,Pune,Baner Ward,Baner Road,18.557435,73.787053,11.34,58.38,1745.6,6.4,5.08,70.82,Low
RRA-02594,2025-07-30,Delhi,Nizamuddin Ward,Mathura Road,28.591898,77.248231,36.11,54.6,819.7,15.6,9.37,61.4,Medium
RRA-02595,2025-10-09,Chennai,Tambaram Ward,GST Road,12.923115,80.112504,30.77,66.38,1250.3,27.5,13.54,8.73,Critical
RRA-02596,2025-02-12,Delhi,Laxmi Nagar Ward,Vikas Marg,28.624707,77.273334,,49.03,1144.3,9.6,5.31,24.48,Low
RRA-02597,2025-07-22,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.596492,77.147977,45.04,74.58,2101.9,27.2,16.61,32.72,Critical
RRA-02598,2025-07-03,Mumbai,Thane Ward,Ghodbunder Road,19.239648,72.98429,62.02,79.11,586.1,18.8,12.99,60.54,High
RRA-02599,2025-09-10,Bangalore,Peenya Ward,Tumkur Road,13.035481,77.52053,17.07,48.49,1180.4,7.4,11.69,84.46,Low
RRA-02600,2025-03-21,Mumbai,Chembur Ward,Eastern Express Highway,19.058837,72.891736,21.76,66.3,774.3,22.7,18.32,49.17,High
RRA-02601,2025-01-22,Chennai,Neelankarai Ward,East Coast Road,12.960123,80.255338,6.33,61.43,1932.7,26.6,,44.7,Critical
RRA-02602,2025-10-11,Bangalore,Kengeri Ward,Mysore Road,12.909812,77.48634,8.42,45.51,1265.9,10.9,6.42,33.33,Low
RRA-02603,2025-01-20,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.594653,77.159834,15.9,55.63,1346.9,27.2,,32.72,High
RRA-02604,2025-09-26,Delhi,Dwarka Ward,NH48 Highway,28.584405,77.042668,13.58,53.26,1550.0,3.7,18.64,33.75,Medium
RRA-02605,2025-11-13,Chennai,Teynampet Ward,Anna Salai,13.044063,80.244288,,69.66,1991.2,26.0,5.88,24.53,Critical
RRA-02606,2025-04-08,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.427318,78.467319,7.63,44.86,516.5,22.2,11.29,26.42,Medium
RRA-02607,2025-08-19,Mumbai,Andheri Ward,Western Express Highway,19.113731,72.845104,34.48,56.28,1299.1,18.2,28.23,59.23,High
RRA-02608,2025-10-29,Bangalore,Bellandur Ward,Sarjapur Road,12.917862,77.688475,21.71,59.37,1079.3,21.0,10.86,33.19,High
RRA-02609,2025-06-09,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.455621,73.859454,30.59,80.52,1510.9,27.9,10.09,10.35,Critical
RRA-02610,2025-07-02,Hyderabad,Uppal Ward,Uppal Road,17.402287,78.568616,29.77,63.99,729.4,22.8,32.3,33.72,Critical
RRA-02611,2025-11-14,Chennai,Tambaram Ward,GST Road,12.927206,80.106804,29.6,62.69,,27.5,14.6,8.73,Critical
RRA-02612,2025-03-19,Mumbai,Malad Ward,Link Road,19.182869,72.859495,11.37,49.57,926.2,27.8,17.28,34.41,High
RRA-02613,2025-12-08,Chennai,Tambaram Ward,GST Road,12.934112,80.101055,20.49,65.18,736.0,27.5,11.77,8.73,High
RRA-02614,2025-05-31,Mumbai,Thane Ward,Ghodbunder Road,19.243251,72.976851,48.39,75.98,511.1,18.8,5.39,60.54,Medium
RRA-02615,2025-04-25,Delhi,Nizamuddin Ward,Mathura Road,28.602314,77.252389,8.21,53.31,3113.8,15.6,7.89,61.4,High
RRA-02616,2025-09-10,Pune,Vadgaon Sheri Ward,Nagar Road,18.548842,73.906933,14.09,64.36,1180.5,27.7,15.66,20.82,High
RRA-02617,2025-05-02,Mumbai,Bandra Ward,SV Road,19.06228,72.82088,28.54,55.34,690.8,13.0,13.47,25.17,Medium
RRA-02618,2025-02-01,Bangalore,Kengeri Ward,Mysore Road,12.914704,77.483215,6.48,38.75,1274.8,10.9,,33.33,Medium
RRA-02619,2025-02-18,Pune,Vadgaon Sheri Ward,Nagar Road,18.556196,73.90935,9.51,51.49,1328.3,27.7,14.21,20.82,High
RRA-02620,2025-05-20,Chennai,Koyambedu Ward,Poonamallee High Road,13.061045,80.203086,7.42,51.72,106.2,2.5,13.26,52.88,Low
RRA-02621,2025-08-26,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.898106,77.599016,40.15,70.56,2101.5,27.2,19.48,33.99,Critical
RRA-02622,2025-12-09,Bangalore,Marathahalli Ward,Outer Ring Road,12.955661,77.693591,6.7,41.66,2313.1,15.6,18.14,54.34,Medium
RRA-02623,2025-06-21,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.407944,78.439509,25.62,54.98,1687.2,24.5,11.63,34.45,High
RRA-02624,2025-11-17,Chennai,Neelankarai Ward,East Coast Road,12.969777,80.251977,43.7,66.14,1059.3,26.6,21.51,44.7,Critical
RRA-02625,2025-11-26,Bangalore,Kengeri Ward,Mysore Road,12.911946,77.479259,7.47,54.34,2274.5,10.9,6.96,33.33,Medium
RRA-02626,2025-04-14,Mumbai,Chembur Ward,Eastern Express Highway,19.046357,72.894951,18.51,64.83,1257.5,22.7,15.13,49.17,High
RRA-02627,2025-03-23,Mumbai,Chembur Ward,Eastern Express Highway,19.062755,72.896686,9.09,55.03,1279.3,22.7,13.23,49.17,Medium
RRA-02628,2025-04-01,Mumbai,Thane Ward,Ghodbunder Road,19.255024,72.981411,,49.96,1510.1,18.8,5.0,60.54,Medium
RRA-02629,2025-12-17,Mumbai,Malad Ward,Link Road,19.179363,72.842647,6.46,51.09,1118.3,27.8,7.04,34.41,Medium
RRA-02630,2025-10-11,Mumbai,Vashi Ward,Sion Panvel Highway,19.076552,73.000861,11.7,47.71,799.8,15.5,9.79,64.06,Low
RRA-02631,2025-08-01,Mumbai,Ghatkopar Ward,LBS Marg,19.086976,72.90838,58.6,76.1,1284.1,8.0,5.49,64.75,Medium
RRA-02632,2025-10-13,Pune,Baner Ward,Baner Road,18.546883,73.786465,7.0,55.56,645.1,6.4,9.06,70.82,Low
RRA-02633,2025-06-04,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.888212,77.596933,24.47,73.78,100.0,27.2,16.36,33.99,High
RRA-02634,2025-05-18,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.584176,77.161113,17.33,58.05,1160.6,27.2,7.44,32.72,High
RRA-02635,2025-05-05,Bangalore,Peenya Ward,Tumkur Road,13.028627,77.530468,11.88,64.51,1487.0,7.4,17.51,84.46,Low
RRA-02636,2025-02-27,Pune,Vadgaon Sheri Ward,Nagar Road,18.557451,73.907922,3.8,43.52,1352.4,27.7,13.51,20.82,High
RRA-02637,2025-10-30,Delhi,Azadpur Ward,GT Karnal Road,28.714509,77.171,3.5,59.89,1061.0,8.5,12.32,55.67,Low
RRA-02638,2025-11-25,Mumbai,Chembur Ward,Eastern Express Highway,19.052311,72.907276,5.23,48.82,1682.4,22.7,10.58,49.17,Medium
RRA-02639,2025-04-23,Delhi,Laxmi Nagar Ward,Vikas Marg,28.627529,77.268865,13.45,56.19,1840.1,9.6,7.66,24.48,Medium
RRA-02640,2025-08-05,Pune,Bibwewadi Ward,Pune Satara Road,18.46701,73.853033,30.17,61.67,1976.6,27.2,9.11,53.6,Critical
RRA-02641,2025-04-01,Mumbai,Thane Ward,Ghodbunder Road,19.237824,72.967764,14.79,52.65,1435.0,18.8,21.97,60.54,Medium
RRA-02642,2025-11-09,Bangalore,Peenya Ward,Tumkur Road,13.036959,77.511004,4.2,47.46,1945.4,7.4,9.67,84.46,Low
RRA-02643,2025-04-21,Bangalore,Bellandur Ward,Sarjapur Road,12.908609,77.678657,12.12,37.31,2104.9,21.0,7.35,33.19,Medium
RRA-02644,2025-06-08,Chennai,Teynampet Ward,Anna Salai,13.050523,80.247155,8.43,61.35,100.0,26.0,6.01,24.53,Medium
RRA-02645,2025-09-12,Bangalore,Whitefield Ward,Whitefield Main Road,12.960757,77.745671,24.72,64.53,1606.2,9.0,3.4,34.76,Medium
